PeriodEnd,PeriodStart,Period,Dhi,Dni,Ebh,Ghi
2011-01-13T14:00:00Z,2011-01-13T13:00:00Z,PT60M,40,0,0,40
2011-01-13T15:00:00Z,2011-01-13T14:00:00Z,PT60M,49,0,0,49
2011-01-13T16:00:00Z,2011-01-13T15:00:00Z,PT60M,26,0,0,26
2011-01-13T17:00:00Z,2011-01-13T16:00:00Z,PT60M,0,0,0,0
2011-01-13T18:00:00Z,2011-01-13T17:00:00Z,PT60M,0,0,0,0
2011-01-13T19:00:00Z,2011-01-13T18:00:00Z,PT60M,0,0,0,0
2011-01-13T20:00:00Z,2011-01-13T19:00:00Z,PT60M,0,0,0,0
2011-01-13T21:00:00Z,2011-01-13T20:00:00Z,PT60M,0,0,0,0
2011-01-13T22:00:00Z,2011-01-13T21:00:00Z,PT60M,0,0,0,0
2011-01-13T23:00:00Z,2011-01-13T22:00:00Z,PT60M,0,0,0,0
2011-01-14T00:00:00Z,2011-01-13T23:00:00Z,PT60M,0,0,0,0
2011-01-14T01:00:00Z,2011-01-14T00:00:00Z,PT60M,0,0,0,0
2011-01-14T02:00:00Z,2011-01-14T01:00:00Z,PT60M,0,0,0,0
2011-01-14T03:00:00Z,2011-01-14T02:00:00Z,PT60M,0,0,0,0
2011-01-14T04:00:00Z,2011-01-14T03:00:00Z,PT60M,0,0,0,0
2011-01-14T05:00:00Z,2011-01-14T04:00:00Z,PT60M,0,0,0,0
2011-01-14T06:00:00Z,2011-01-14T05:00:00Z,PT60M,0,0,0,0
2011-01-14T07:00:00Z,2011-01-14T06:00:00Z,PT60M,0,0,0,0
2011-01-14T08:00:00Z,2011-01-14T07:00:00Z,PT60M,0,0,0,0
2011-01-14T09:00:00Z,2011-01-14T08:00:00Z,PT60M,10,0,0,10
2011-01-14T10:00:00Z,2011-01-14T09:00:00Z,PT60M,47,0,0,47
2011-01-14T11:00:00Z,2011-01-14T10:00:00Z,PT60M,56,0,0,56
2011-01-14T12:00:00Z,2011-01-14T11:00:00Z,PT60M,25,0,0,25
2011-01-14T13:00:00Z,2011-01-14T12:00:00Z,PT60M,46,0,0,46
2011-01-14T14:00:00Z,2011-01-14T13:00:00Z,PT60M,57,0,0,57
2011-01-14T15:00:00Z,2011-01-14T14:00:00Z,PT60M,51,0,0,51
2011-01-14T16:00:00Z,2011-01-14T15:00:00Z,PT60M,29,57,5,34
2011-01-14T17:00:00Z,2011-01-14T16:00:00Z,PT60M,1,3,0,1
2011-01-14T18:00:00Z,2011-01-14T17:00:00Z,PT60M,0,0,0,0
2011-01-14T19:00:00Z,2011-01-14T18:00:00Z,PT60M,0,0,0,0
2011-01-14T20:00:00Z,2011-01-14T19:00:00Z,PT60M,0,0,0,0
2011-01-14T21:00:00Z,2011-01-14T20:00:00Z,PT60M,0,0,0,0
2011-01-14T22:00:00Z,2011-01-14T21:00:00Z,PT60M,0,0,0,0
2011-01-14T23:00:00Z,2011-01-14T22:00:00Z,PT60M,0,0,0,0
2011-01-15T00:00:00Z,2011-01-14T23:00:00Z,PT60M,0,0,0,0
2011-01-15T01:00:00Z,2011-01-15T00:00:00Z,PT60M,0,0,0,0
2011-01-15T02:00:00Z,2011-01-15T01:00:00Z,PT60M,0,0,0,0
2011-01-15T03:00:00Z,2011-01-15T02:00:00Z,PT60M,0,0,0,0
2011-01-15T04:00:00Z,2011-01-15T03:00:00Z,PT60M,0,0,0,0
2011-01-15T05:00:00Z,2011-01-15T04:00:00Z,PT60M,0,0,0,0
2011-01-15T06:00:00Z,2011-01-15T05:00:00Z,PT60M,0,0,0,0
2011-01-15T07:00:00Z,2011-01-15T06:00:00Z,PT60M,0,0,0,0
2011-01-15T08:00:00Z,2011-01-15T07:00:00Z,PT60M,0,0,0,0
2011-01-15T09:00:00Z,2011-01-15T08:00:00Z,PT60M,6,0,0,6
2011-01-15T10:00:00Z,2011-01-15T09:00:00Z,PT60M,23,0,0,23
2011-01-15T11:00:00Z,2011-01-15T10:00:00Z,PT60M,43,0,0,43
2011-01-15T12:00:00Z,2011-01-15T11:00:00Z,PT60M,58,0,0,58
2011-01-15T13:00:00Z,2011-01-15T12:00:00Z,PT60M,68,0,0,68
2011-01-15T14:00:00Z,2011-01-15T13:00:00Z,PT60M,75,0,0,75
2011-01-15T15:00:00Z,2011-01-15T14:00:00Z,PT60M,61,0,0,61
2011-01-15T16:00:00Z,2011-01-15T15:00:00Z,PT60M,25,0,0,25
2011-01-15T17:00:00Z,2011-01-15T16:00:00Z,PT60M,0,0,0,0
2011-01-15T18:00:00Z,2011-01-15T17:00:00Z,PT60M,0,0,0,0
2011-01-15T19:00:00Z,2011-01-15T18:00:00Z,PT60M,0,0,0,0
2011-01-15T20:00:00Z,2011-01-15T19:00:00Z,PT60M,0,0,0,0
2011-01-15T21:00:00Z,2011-01-15T20:00:00Z,PT60M,0,0,0,0
2011-01-15T22:00:00Z,2011-01-15T21:00:00Z,PT60M,0,0,0,0
2011-01-15T23:00:00Z,2011-01-15T22:00:00Z,PT60M,0,0,0,0
2011-01-16T00:00:00Z,2011-01-15T23:00:00Z,PT60M,0,0,0,0
2011-01-16T01:00:00Z,2011-01-16T00:00:00Z,PT60M,0,0,0,0
2011-01-16T02:00:00Z,2011-01-16T01:00:00Z,PT60M,0,0,0,0
2011-01-16T03:00:00Z,2011-01-16T02:00:00Z,PT60M,0,0,0,0
2011-01-16T04:00:00Z,2011-01-16T03:00:00Z,PT60M,0,0,0,0
2011-01-16T05:00:00Z,2011-01-16T04:00:00Z,PT60M,0,0,0,0
2011-01-16T06:00:00Z,2011-01-16T05:00:00Z,PT60M,0,0,0,0
2011-01-16T07:00:00Z,2011-01-16T06:00:00Z,PT60M,0,0,0,0
2011-01-16T08:00:00Z,2011-01-16T07:00:00Z,PT60M,0,0,0,0
2011-01-16T09:00:00Z,2011-01-16T08:00:00Z,PT60M,19,105,9,28
2011-01-16T10:00:00Z,2011-01-16T09:00:00Z,PT60M,49,408,70,119
2011-01-16T11:00:00Z,2011-01-16T10:00:00Z,PT60M,67,94,20,87
2011-01-16T12:00:00Z,2011-01-16T11:00:00Z,PT60M,53,0,0,53
2011-01-16T13:00:00Z,2011-01-16T12:00:00Z,PT60M,63,0,0,63
2011-01-16T14:00:00Z,2011-01-16T13:00:00Z,PT60M,40,46,10,50
2011-01-16T15:00:00Z,2011-01-16T14:00:00Z,PT60M,64,86,20,83
2011-01-16T16:00:00Z,2011-01-16T15:00:00Z,PT60M,27,63,7,34
2011-01-16T17:00:00Z,2011-01-16T16:00:00Z,PT60M,1,0,0,1
2011-01-16T18:00:00Z,2011-01-16T17:00:00Z,PT60M,0,0,0,0
2011-01-16T19:00:00Z,2011-01-16T18:00:00Z,PT60M,0,0,0,0
2011-01-16T20:00:00Z,2011-01-16T19:00:00Z,PT60M,0,0,0,0
2011-01-16T21:00:00Z,2011-01-16T20:00:00Z,PT60M,0,0,0,0
2011-01-16T22:00:00Z,2011-01-16T21:00:00Z,PT60M,0,0,0,0
2011-01-16T23:00:00Z,2011-01-16T22:00:00Z,PT60M,0,0,0,0
2011-01-17T00:00:00Z,2011-01-16T23:00:00Z,PT60M,0,0,0,0
2011-01-17T01:00:00Z,2011-01-17T00:00:00Z,PT60M,0,0,0,0
2011-01-17T02:00:00Z,2011-01-17T01:00:00Z,PT60M,0,0,0,0
2011-01-17T03:00:00Z,2011-01-17T02:00:00Z,PT60M,0,0,0,0
2011-01-17T04:00:00Z,2011-01-17T03:00:00Z,PT60M,0,0,0,0
2011-01-17T05:00:00Z,2011-01-17T04:00:00Z,PT60M,0,0,0,0
2011-01-17T06:00:00Z,2011-01-17T05:00:00Z,PT60M,0,0,0,0
2011-01-17T07:00:00Z,2011-01-17T06:00:00Z,PT60M,0,0,0,0
2011-01-17T08:00:00Z,2011-01-17T07:00:00Z,PT60M,0,0,0,0
2011-01-17T09:00:00Z,2011-01-17T08:00:00Z,PT60M,8,0,0,8
2011-01-17T10:00:00Z,2011-01-17T09:00:00Z,PT60M,26,0,0,26
2011-01-17T11:00:00Z,2011-01-17T10:00:00Z,PT60M,44,0,0,44
2011-01-17T12:00:00Z,2011-01-17T11:00:00Z,PT60M,47,0,0,47
2011-01-17T13:00:00Z,2011-01-17T12:00:00Z,PT60M,40,0,0,40
2011-01-17T14:00:00Z,2011-01-17T13:00:00Z,PT60M,55,0,0,55
2011-01-17T15:00:00Z,2011-01-17T14:00:00Z,PT60M,66,132,28,94
2011-01-17T16:00:00Z,2011-01-17T15:00:00Z,PT60M,38,0,0,38
2011-01-17T17:00:00Z,2011-01-17T16:00:00Z,PT60M,1,0,0,1
2011-01-17T18:00:00Z,2011-01-17T17:00:00Z,PT60M,0,0,0,0
2011-01-17T19:00:00Z,2011-01-17T18:00:00Z,PT60M,0,0,0,0
2011-01-17T20:00:00Z,2011-01-17T19:00:00Z,PT60M,0,0,0,0
2011-01-17T21:00:00Z,2011-01-17T20:00:00Z,PT60M,0,0,0,0
2011-01-17T22:00:00Z,2011-01-17T21:00:00Z,PT60M,0,0,0,0
2011-01-17T23:00:00Z,2011-01-17T22:00:00Z,PT60M,0,0,0,0
2011-01-18T00:00:00Z,2011-01-17T23:00:00Z,PT60M,0,0,0,0
2011-01-18T01:00:00Z,2011-01-18T00:00:00Z,PT60M,0,0,0,0
2011-01-18T02:00:00Z,2011-01-18T01:00:00Z,PT60M,0,0,0,0
2011-01-18T03:00:00Z,2011-01-18T02:00:00Z,PT60M,0,0,0,0
2011-01-18T04:00:00Z,2011-01-18T03:00:00Z,PT60M,0,0,0,0
2011-01-18T05:00:00Z,2011-01-18T04:00:00Z,PT60M,0,0,0,0
2011-01-18T06:00:00Z,2011-01-18T05:00:00Z,PT60M,0,0,0,0
2011-01-18T07:00:00Z,2011-01-18T06:00:00Z,PT60M,0,0,0,0
2011-01-18T08:00:00Z,2011-01-18T07:00:00Z,PT60M,0,0,0,0
2011-01-18T09:00:00Z,2011-01-18T08:00:00Z,PT60M,18,93,9,27
2011-01-18T10:00:00Z,2011-01-18T09:00:00Z,PT60M,42,535,91,133
2011-01-18T11:00:00Z,2011-01-18T10:00:00Z,PT60M,51,685,170,221
2011-01-18T12:00:00Z,2011-01-18T11:00:00Z,PT60M,54,753,221,275
2011-01-18T13:00:00Z,2011-01-18T12:00:00Z,PT60M,54,766,230,284
2011-01-18T14:00:00Z,2011-01-18T13:00:00Z,PT60M,53,670,181,234
2011-01-18T15:00:00Z,2011-01-18T14:00:00Z,PT60M,65,370,67,133
2011-01-18T16:00:00Z,2011-01-18T15:00:00Z,PT60M,27,357,41,67
2011-01-18T17:00:00Z,2011-01-18T16:00:00Z,PT60M,2,10,1,3
2011-01-18T18:00:00Z,2011-01-18T17:00:00Z,PT60M,0,0,0,0
2011-01-18T19:00:00Z,2011-01-18T18:00:00Z,PT60M,0,0,0,0
2011-01-18T20:00:00Z,2011-01-18T19:00:00Z,PT60M,0,0,0,0
2011-01-18T21:00:00Z,2011-01-18T20:00:00Z,PT60M,0,0,0,0
2011-01-18T22:00:00Z,2011-01-18T21:00:00Z,PT60M,0,0,0,0
2011-01-18T23:00:00Z,2011-01-18T22:00:00Z,PT60M,0,0,0,0
2011-01-19T00:00:00Z,2011-01-18T23:00:00Z,PT60M,0,0,0,0
2011-01-19T01:00:00Z,2011-01-19T00:00:00Z,PT60M,0,0,0,0
2011-01-19T02:00:00Z,2011-01-19T01:00:00Z,PT60M,0,0,0,0
2011-01-19T03:00:00Z,2011-01-19T02:00:00Z,PT60M,0,0,0,0
2011-01-19T04:00:00Z,2011-01-19T03:00:00Z,PT60M,0,0,0,0
2011-01-19T05:00:00Z,2011-01-19T04:00:00Z,PT60M,0,0,0,0
2011-01-19T06:00:00Z,2011-01-19T05:00:00Z,PT60M,0,0,0,0
2011-01-19T07:00:00Z,2011-01-19T06:00:00Z,PT60M,0,0,0,0
2011-01-19T08:00:00Z,2011-01-19T07:00:00Z,PT60M,0,0,0,0
2011-01-19T09:00:00Z,2011-01-19T08:00:00Z,PT60M,17,205,20,37
2011-01-19T10:00:00Z,2011-01-19T09:00:00Z,PT60M,41,543,93,134
2011-01-19T11:00:00Z,2011-01-19T10:00:00Z,PT60M,54,661,166,220
2011-01-19T12:00:00Z,2011-01-19T11:00:00Z,PT60M,84,582,172,255
2011-01-19T13:00:00Z,2011-01-19T12:00:00Z,PT60M,64,696,211,275
2011-01-19T14:00:00Z,2011-01-19T13:00:00Z,PT60M,60,658,178,239
2011-01-19T15:00:00Z,2011-01-19T14:00:00Z,PT60M,50,565,114,164
2011-01-19T16:00:00Z,2011-01-19T15:00:00Z,PT60M,29,330,38,67
2011-01-19T17:00:00Z,2011-01-19T16:00:00Z,PT60M,2,10,1,3
2011-01-19T18:00:00Z,2011-01-19T17:00:00Z,PT60M,0,0,0,0
2011-01-19T19:00:00Z,2011-01-19T18:00:00Z,PT60M,0,0,0,0
2011-01-19T20:00:00Z,2011-01-19T19:00:00Z,PT60M,0,0,0,0
2011-01-19T21:00:00Z,2011-01-19T20:00:00Z,PT60M,0,0,0,0
2011-01-19T22:00:00Z,2011-01-19T21:00:00Z,PT60M,0,0,0,0
2011-01-19T23:00:00Z,2011-01-19T22:00:00Z,PT60M,0,0,0,0
2011-01-20T00:00:00Z,2011-01-19T23:00:00Z,PT60M,0,0,0,0
2011-01-20T01:00:00Z,2011-01-20T00:00:00Z,PT60M,0,0,0,0
2011-01-20T02:00:00Z,2011-01-20T01:00:00Z,PT60M,0,0,0,0
2011-01-20T03:00:00Z,2011-01-20T02:00:00Z,PT60M,0,0,0,0
2011-01-20T04:00:00Z,2011-01-20T03:00:00Z,PT60M,0,0,0,0
2011-01-20T05:00:00Z,2011-01-20T04:00:00Z,PT60M,0,0,0,0
2011-01-20T06:00:00Z,2011-01-20T05:00:00Z,PT60M,0,0,0,0
2011-01-20T07:00:00Z,2011-01-20T06:00:00Z,PT60M,0,0,0,0
2011-01-20T08:00:00Z,2011-01-20T07:00:00Z,PT60M,0,0,0,0
2011-01-20T09:00:00Z,2011-01-20T08:00:00Z,PT60M,17,16,1,19
2011-01-20T10:00:00Z,2011-01-20T09:00:00Z,PT60M,43,0,0,43
2011-01-20T11:00:00Z,2011-01-20T10:00:00Z,PT60M,85,0,0,85
2011-01-20T12:00:00Z,2011-01-20T11:00:00Z,PT60M,80,0,0,80
2011-01-20T13:00:00Z,2011-01-20T12:00:00Z,PT60M,94,0,0,94
2011-01-20T14:00:00Z,2011-01-20T13:00:00Z,PT60M,74,0,0,74
2011-01-20T15:00:00Z,2011-01-20T14:00:00Z,PT60M,49,320,60,109
2011-01-20T16:00:00Z,2011-01-20T15:00:00Z,PT60M,30,336,40,70
2011-01-20T17:00:00Z,2011-01-20T16:00:00Z,PT60M,2,12,1,3
2011-01-20T18:00:00Z,2011-01-20T17:00:00Z,PT60M,0,0,0,0
2011-01-20T19:00:00Z,2011-01-20T18:00:00Z,PT60M,0,0,0,0
2011-01-20T20:00:00Z,2011-01-20T19:00:00Z,PT60M,0,0,0,0
2011-01-20T21:00:00Z,2011-01-20T20:00:00Z,PT60M,0,0,0,0
2011-01-20T22:00:00Z,2011-01-20T21:00:00Z,PT60M,0,0,0,0
2011-01-20T23:00:00Z,2011-01-20T22:00:00Z,PT60M,0,0,0,0
2011-01-21T00:00:00Z,2011-01-20T23:00:00Z,PT60M,0,0,0,0
2011-01-21T01:00:00Z,2011-01-21T00:00:00Z,PT60M,0,0,0,0
2011-01-21T02:00:00Z,2011-01-21T01:00:00Z,PT60M,0,0,0,0
2011-01-21T03:00:00Z,2011-01-21T02:00:00Z,PT60M,0,0,0,0
2011-01-21T04:00:00Z,2011-01-21T03:00:00Z,PT60M,0,0,0,0
2011-01-21T05:00:00Z,2011-01-21T04:00:00Z,PT60M,0,0,0,0
2011-01-21T06:00:00Z,2011-01-21T05:00:00Z,PT60M,0,0,0,0
2011-01-21T07:00:00Z,2011-01-21T06:00:00Z,PT60M,0,0,0,0
2011-01-21T08:00:00Z,2011-01-21T07:00:00Z,PT60M,0,0,0,0
2011-01-21T09:00:00Z,2011-01-21T08:00:00Z,PT60M,22,23,2,24
2011-01-21T10:00:00Z,2011-01-21T09:00:00Z,PT60M,72,0,0,72
2011-01-21T11:00:00Z,2011-01-21T10:00:00Z,PT60M,116,13,3,119
2011-01-21T12:00:00Z,2011-01-21T11:00:00Z,PT60M,98,432,134,232
2011-01-21T13:00:00Z,2011-01-21T12:00:00Z,PT60M,57,765,237,295
2011-01-21T14:00:00Z,2011-01-21T13:00:00Z,PT60M,53,735,204,258
2011-01-21T15:00:00Z,2011-01-21T14:00:00Z,PT60M,45,646,136,180
2011-01-21T16:00:00Z,2011-01-21T15:00:00Z,PT60M,29,398,48,77
2011-01-21T17:00:00Z,2011-01-21T16:00:00Z,PT60M,3,20,2,4
2011-01-21T18:00:00Z,2011-01-21T17:00:00Z,PT60M,0,0,0,0
2011-01-21T19:00:00Z,2011-01-21T18:00:00Z,PT60M,0,0,0,0
2011-01-21T20:00:00Z,2011-01-21T19:00:00Z,PT60M,0,0,0,0
2011-01-21T21:00:00Z,2011-01-21T20:00:00Z,PT60M,0,0,0,0
2011-01-21T22:00:00Z,2011-01-21T21:00:00Z,PT60M,0,0,0,0
2011-01-21T23:00:00Z,2011-01-21T22:00:00Z,PT60M,0,0,0,0
2011-01-22T00:00:00Z,2011-01-21T23:00:00Z,PT60M,0,0,0,0
2011-01-22T01:00:00Z,2011-01-22T00:00:00Z,PT60M,0,0,0,0
2011-01-22T02:00:00Z,2011-01-22T01:00:00Z,PT60M,0,0,0,0
2011-01-22T03:00:00Z,2011-01-22T02:00:00Z,PT60M,0,0,0,0
2011-01-22T04:00:00Z,2011-01-22T03:00:00Z,PT60M,0,0,0,0
2011-01-22T05:00:00Z,2011-01-22T04:00:00Z,PT60M,0,0,0,0
2011-01-22T06:00:00Z,2011-01-22T05:00:00Z,PT60M,0,0,0,0
2011-01-22T07:00:00Z,2011-01-22T06:00:00Z,PT60M,0,0,0,0
2011-01-22T08:00:00Z,2011-01-22T07:00:00Z,PT60M,0,0,0,0
2011-01-22T09:00:00Z,2011-01-22T08:00:00Z,PT60M,21,17,1,23
2011-01-22T10:00:00Z,2011-01-22T09:00:00Z,PT60M,28,0,0,28
2011-01-22T11:00:00Z,2011-01-22T10:00:00Z,PT60M,78,0,0,78
2011-01-22T12:00:00Z,2011-01-22T11:00:00Z,PT60M,100,0,0,100
2011-01-22T13:00:00Z,2011-01-22T12:00:00Z,PT60M,93,0,0,93
2011-01-22T14:00:00Z,2011-01-22T13:00:00Z,PT60M,125,0,0,125
2011-01-22T15:00:00Z,2011-01-22T14:00:00Z,PT60M,84,6,1,85
2011-01-22T16:00:00Z,2011-01-22T15:00:00Z,PT60M,39,207,26,64
2011-01-22T17:00:00Z,2011-01-22T16:00:00Z,PT60M,2,0,0,2
2011-01-22T18:00:00Z,2011-01-22T17:00:00Z,PT60M,0,0,0,0
2011-01-22T19:00:00Z,2011-01-22T18:00:00Z,PT60M,0,0,0,0
2011-01-22T20:00:00Z,2011-01-22T19:00:00Z,PT60M,0,0,0,0
2011-01-22T21:00:00Z,2011-01-22T20:00:00Z,PT60M,0,0,0,0
2011-01-22T22:00:00Z,2011-01-22T21:00:00Z,PT60M,0,0,0,0
2011-01-22T23:00:00Z,2011-01-22T22:00:00Z,PT60M,0,0,0,0
2011-01-23T00:00:00Z,2011-01-22T23:00:00Z,PT60M,0,0,0,0
2011-01-23T01:00:00Z,2011-01-23T00:00:00Z,PT60M,0,0,0,0
2011-01-23T02:00:00Z,2011-01-23T01:00:00Z,PT60M,0,0,0,0
2011-01-23T03:00:00Z,2011-01-23T02:00:00Z,PT60M,0,0,0,0
2011-01-23T04:00:00Z,2011-01-23T03:00:00Z,PT60M,0,0,0,0
2011-01-23T05:00:00Z,2011-01-23T04:00:00Z,PT60M,0,0,0,0
2011-01-23T06:00:00Z,2011-01-23T05:00:00Z,PT60M,0,0,0,0
2011-01-23T07:00:00Z,2011-01-23T06:00:00Z,PT60M,0,0,0,0
2011-01-23T08:00:00Z,2011-01-23T07:00:00Z,PT60M,0,0,0,0
2011-01-23T09:00:00Z,2011-01-23T08:00:00Z,PT60M,18,0,0,18
2011-01-23T10:00:00Z,2011-01-23T09:00:00Z,PT60M,55,0,0,55
2011-01-23T11:00:00Z,2011-01-23T10:00:00Z,PT60M,63,0,0,63
2011-01-23T12:00:00Z,2011-01-23T11:00:00Z,PT60M,53,0,0,53
2011-01-23T13:00:00Z,2011-01-23T12:00:00Z,PT60M,39,0,0,39
2011-01-23T14:00:00Z,2011-01-23T13:00:00Z,PT60M,56,0,0,56
2011-01-23T15:00:00Z,2011-01-23T14:00:00Z,PT60M,47,0,0,47
2011-01-23T16:00:00Z,2011-01-23T15:00:00Z,PT60M,35,90,8,43
2011-01-23T17:00:00Z,2011-01-23T16:00:00Z,PT60M,4,28,2,6
2011-01-23T18:00:00Z,2011-01-23T17:00:00Z,PT60M,0,0,0,0
2011-01-23T19:00:00Z,2011-01-23T18:00:00Z,PT60M,0,0,0,0
2011-01-23T20:00:00Z,2011-01-23T19:00:00Z,PT60M,0,0,0,0
2011-01-23T21:00:00Z,2011-01-23T20:00:00Z,PT60M,0,0,0,0
2011-01-23T22:00:00Z,2011-01-23T21:00:00Z,PT60M,0,0,0,0
2011-01-23T23:00:00Z,2011-01-23T22:00:00Z,PT60M,0,0,0,0
2011-01-24T00:00:00Z,2011-01-23T23:00:00Z,PT60M,0,0,0,0
2011-01-24T01:00:00Z,2011-01-24T00:00:00Z,PT60M,0,0,0,0
2011-01-24T02:00:00Z,2011-01-24T01:00:00Z,PT60M,0,0,0,0
2011-01-24T03:00:00Z,2011-01-24T02:00:00Z,PT60M,0,0,0,0
2011-01-24T04:00:00Z,2011-01-24T03:00:00Z,PT60M,0,0,0,0
2011-01-24T05:00:00Z,2011-01-24T04:00:00Z,PT60M,0,0,0,0
2011-01-24T06:00:00Z,2011-01-24T05:00:00Z,PT60M,0,0,0,0
2011-01-24T07:00:00Z,2011-01-24T06:00:00Z,PT60M,0,0,0,0
2011-01-24T08:00:00Z,2011-01-24T07:00:00Z,PT60M,0,2,0,0
2011-01-24T09:00:00Z,2011-01-24T08:00:00Z,PT60M,24,42,4,27
2011-01-24T10:00:00Z,2011-01-24T09:00:00Z,PT60M,39,0,0,39
2011-01-24T11:00:00Z,2011-01-24T10:00:00Z,PT60M,46,0,0,46
2011-01-24T12:00:00Z,2011-01-24T11:00:00Z,PT60M,84,0,0,84
2011-01-24T13:00:00Z,2011-01-24T12:00:00Z,PT60M,79,0,0,79
2011-01-24T14:00:00Z,2011-01-24T13:00:00Z,PT60M,94,0,0,94
2011-01-24T15:00:00Z,2011-01-24T14:00:00Z,PT60M,78,0,0,78
2011-01-24T16:00:00Z,2011-01-24T15:00:00Z,PT60M,48,186,19,66
2011-01-24T17:00:00Z,2011-01-24T16:00:00Z,PT60M,4,36,3,7
2011-01-24T18:00:00Z,2011-01-24T17:00:00Z,PT60M,0,0,0,0
2011-01-24T19:00:00Z,2011-01-24T18:00:00Z,PT60M,0,0,0,0
2011-01-24T20:00:00Z,2011-01-24T19:00:00Z,PT60M,0,0,0,0
2011-01-24T21:00:00Z,2011-01-24T20:00:00Z,PT60M,0,0,0,0
2011-01-24T22:00:00Z,2011-01-24T21:00:00Z,PT60M,0,0,0,0
2011-01-24T23:00:00Z,2011-01-24T22:00:00Z,PT60M,0,0,0,0
2011-01-25T00:00:00Z,2011-01-24T23:00:00Z,PT60M,0,0,0,0
2011-01-25T01:00:00Z,2011-01-25T00:00:00Z,PT60M,0,0,0,0
2011-01-25T02:00:00Z,2011-01-25T01:00:00Z,PT60M,0,0,0,0
2011-01-25T03:00:00Z,2011-01-25T02:00:00Z,PT60M,0,0,0,0
2011-01-25T04:00:00Z,2011-01-25T03:00:00Z,PT60M,0,0,0,0
2011-01-25T05:00:00Z,2011-01-25T04:00:00Z,PT60M,0,0,0,0
2011-01-25T06:00:00Z,2011-01-25T05:00:00Z,PT60M,0,0,0,0
2011-01-25T07:00:00Z,2011-01-25T06:00:00Z,PT60M,0,0,0,0
2011-01-25T08:00:00Z,2011-01-25T07:00:00Z,PT60M,0,1,0,0
2011-01-25T09:00:00Z,2011-01-25T08:00:00Z,PT60M,17,31,3,19
2011-01-25T10:00:00Z,2011-01-25T09:00:00Z,PT60M,56,0,0,56
2011-01-25T11:00:00Z,2011-01-25T10:00:00Z,PT60M,76,0,0,76
2011-01-25T12:00:00Z,2011-01-25T11:00:00Z,PT60M,118,0,0,118
2011-01-25T13:00:00Z,2011-01-25T12:00:00Z,PT60M,79,0,0,79
2011-01-25T14:00:00Z,2011-01-25T13:00:00Z,PT60M,68,0,0,68
2011-01-25T15:00:00Z,2011-01-25T14:00:00Z,PT60M,46,0,0,46
2011-01-25T16:00:00Z,2011-01-25T15:00:00Z,PT60M,47,0,0,47
2011-01-25T17:00:00Z,2011-01-25T16:00:00Z,PT60M,4,0,0,4
2011-01-25T18:00:00Z,2011-01-25T17:00:00Z,PT60M,0,0,0,0
2011-01-25T19:00:00Z,2011-01-25T18:00:00Z,PT60M,0,0,0,0
2011-01-25T20:00:00Z,2011-01-25T19:00:00Z,PT60M,0,0,0,0
2011-01-25T21:00:00Z,2011-01-25T20:00:00Z,PT60M,0,0,0,0
2011-01-25T22:00:00Z,2011-01-25T21:00:00Z,PT60M,0,0,0,0
2011-01-25T23:00:00Z,2011-01-25T22:00:00Z,PT60M,0,0,0,0
2011-01-26T00:00:00Z,2011-01-25T23:00:00Z,PT60M,0,0,0,0
2011-01-26T01:00:00Z,2011-01-26T00:00:00Z,PT60M,0,0,0,0
2011-01-26T02:00:00Z,2011-01-26T01:00:00Z,PT60M,0,0,0,0
2011-01-26T03:00:00Z,2011-01-26T02:00:00Z,PT60M,0,0,0,0
2011-01-26T04:00:00Z,2011-01-26T03:00:00Z,PT60M,0,0,0,0
2011-01-26T05:00:00Z,2011-01-26T04:00:00Z,PT60M,0,0,0,0
2011-01-26T06:00:00Z,2011-01-26T05:00:00Z,PT60M,0,0,0,0
2011-01-26T07:00:00Z,2011-01-26T06:00:00Z,PT60M,0,0,0,0
2011-01-26T08:00:00Z,2011-01-26T07:00:00Z,PT60M,0,0,0,0
2011-01-26T09:00:00Z,2011-01-26T08:00:00Z,PT60M,20,0,0,20
2011-01-26T10:00:00Z,2011-01-26T09:00:00Z,PT60M,35,0,0,35
2011-01-26T11:00:00Z,2011-01-26T10:00:00Z,PT60M,80,0,0,80
2011-01-26T12:00:00Z,2011-01-26T11:00:00Z,PT60M,81,0,0,81
2011-01-26T13:00:00Z,2011-01-26T12:00:00Z,PT60M,76,0,0,76
2011-01-26T14:00:00Z,2011-01-26T13:00:00Z,PT60M,59,0,0,59
2011-01-26T15:00:00Z,2011-01-26T14:00:00Z,PT60M,55,0,0,55
2011-01-26T16:00:00Z,2011-01-26T15:00:00Z,PT60M,46,17,2,48
2011-01-26T17:00:00Z,2011-01-26T16:00:00Z,PT60M,6,33,3,9
2011-01-26T18:00:00Z,2011-01-26T17:00:00Z,PT60M,0,0,0,0
2011-01-26T19:00:00Z,2011-01-26T18:00:00Z,PT60M,0,0,0,0
2011-01-26T20:00:00Z,2011-01-26T19:00:00Z,PT60M,0,0,0,0
2011-01-26T21:00:00Z,2011-01-26T20:00:00Z,PT60M,0,0,0,0
2011-01-26T22:00:00Z,2011-01-26T21:00:00Z,PT60M,0,0,0,0
2011-01-26T23:00:00Z,2011-01-26T22:00:00Z,PT60M,0,0,0,0
2011-01-27T00:00:00Z,2011-01-26T23:00:00Z,PT60M,0,0,0,0
2011-01-27T01:00:00Z,2011-01-27T00:00:00Z,PT60M,0,0,0,0
